iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2018"
Inception Date,"May 15, 2000"
Shares Outstanding,"594,150,000.00"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","525,688,275.16","0.35","525,688,275.16","5,691,731.00","92.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CI","CIGNA CORP","Health Care","Equity","512,744,116.80","0.34","512,744,116.80","2,699,790.00","189.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","508,797,697.80","0.34","508,797,697.80","8,160,348.00","62.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","493,920,433.56","0.33","493,920,433.56","3,122,324.00","158.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","492,196,769.00","0.33","492,196,769.00","10,770,170.00","45.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","489,457,186.68","0.33","489,457,186.68","8,600,548.00","56.91","United States","NASDAQ","USD","1.00","USD","-"
"ANTM","ANTHEM INC","Health Care","Equity","480,974,016.25","0.32","480,974,016.25","1,831,375.00","262.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","480,570,199.77","0.32","480,570,199.77","4,927,409.00","97.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","477,016,072.12","0.32","477,016,072.12","2,535,701.00","188.12","United States","NASDAQ","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","473,337,673.00","0.32","473,337,673.00","4,965,775.00","95.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GE","GENERAL ELECTRIC","Industrials","Equity","467,179,082.94","0.31","467,179,082.94","61,714,542.00","7.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","459,721,390.56","0.31","459,721,390.56","1,755,734.00","261.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","451,277,662.56","0.30","451,277,662.56","4,376,238.00","103.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","436,012,195.50","0.29","436,012,195.50","5,052,285.00","86.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","430,176,274.04","0.29","430,176,274.04","1,429,537.00","300.92","United States","NASDAQ","USD","1.00","USD","-"
"BDX","BECTON DICKINSON","Health Care","Equity","428,855,161.12","0.29","428,855,161.12","1,903,316.00","225.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","422,174,191.44","0.28","422,174,191.44","3,268,108.00","129.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","412,703,935.98","0.28","412,703,935.98","10,309,866.00","40.03","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","410,037,923.10","0.27","410,037,923.10","2,454,582.00","167.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Information Technology","Equity","407,226,595.60","0.27","407,226,595.60","3,105,755.00","131.12","United States","NASDAQ","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","392,848,920.66","0.26","392,848,920.66","8,780,709.00","44.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WBA","WALGREEN BOOTS ALLIANCE INC","Consumer Staples","Equity","389,789,441.62","0.26","389,789,441.62","5,704,514.00","68.33","United States","NASDAQ","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","387,548,289.96","0.26","387,548,289.96","809,213.00","478.92","United States","NASDAQ","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","382,871,598.66","0.26","382,871,598.66","3,274,926.00","116.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","368,658,926.71","0.25","368,658,926.71","2,194,529.00","167.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","367,791,377.85","0.25","367,791,377.85","9,275,949.00","39.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
