iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,110,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NOW","SERVICENOW INC","Information Technology","Equity","2,066,210,788.24","0.27","2,066,210,788.24","13,487,896.00","153.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","2,049,512,838.15","0.27","2,049,512,838.15","11,813,435.00","173.49","United States","NASDAQ","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","2,007,924,659.46","0.26","2,007,924,659.46","1,875,969.00","1,070.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","2,003,227,307.08","0.26","2,003,227,307.08","8,265,503.00","242.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","1,980,119,128.94","0.26","1,980,119,128.94","16,132,631.00","122.74","United States","NASDAQ","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","1,904,798,175.64","0.25","1,904,798,175.64","5,442,436.00","349.99","United States","NASDAQ","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","1,871,061,137.76","0.25","1,871,061,137.76","8,173,428.00","228.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","1,840,555,286.70","0.24","1,840,555,286.70","73,917,883.00","24.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","1,837,772,276.70","0.24","1,837,772,276.70","19,273,962.00","95.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","1,783,607,895.80","0.23","1,783,607,895.80","7,710,565.00","231.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","1,759,146,671.78","0.23","1,759,146,671.78","13,425,526.00","131.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","1,758,433,574.24","0.23","1,758,433,574.24","7,291,564.00","241.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","1,735,620,355.60","0.23","1,735,620,355.60","7,621,730.00","227.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","1,734,640,219.20","0.23","1,734,640,219.20","6,396,166.00","271.20","United States","NASDAQ","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","1,656,247,773.48","0.22","1,656,247,773.48","8,923,268.00","185.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","1,638,053,760.00","0.22","1,638,053,760.00","8,892,800.00","184.20","United States","NASDAQ","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","1,610,185,654.77","0.21","1,610,185,654.77","8,253,553.00","195.09","United States","NASDAQ","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","1,608,402,879.72","0.21","1,608,402,879.72","5,049,772.00","318.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","1,601,888,683.08","0.21","1,601,888,683.08","16,675,918.00","96.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","1,572,778,692.73","0.21","1,572,778,692.73","4,474,859.00","351.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","1,541,704,628.36","0.20","1,541,704,628.36","12,076,646.00","127.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","1,529,471,534.28","0.20","1,529,471,534.28","3,262,803.00","468.76","United States","NASDAQ","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","1,521,786,311.64","0.20","1,521,786,311.64","3,268,652.00","465.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","1,503,956,794.78","0.20","1,503,956,794.78","16,066,198.00","93.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","1,495,500,898.80","0.20","1,495,500,898.80","3,298,705.00","453.36","United States","NASDAQ","USD","1.00","USD","-"
"CB","CHUBB LTD","Financials","Equity","1,485,246,741.12","0.20","1,485,246,741.12","4,758,576.00","312.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","1,479,894,132.36","0.19","1,479,894,132.36","9,600,974.00","154.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","1,442,049,023.76","0.19","1,442,049,023.76","1,640,631.00","878.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","1,435,120,515.30","0.19","1,435,120,515.30","4,062,390.00","353.27","United States","NASDAQ","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","1,427,633,324.28","0.19","1,427,633,324.28","26,467,062.00","53.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","1,416,675,594.30","0.19","1,416,675,594.30","14,188,038.00","99.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","1,412,399,642.50","0.19","1,412,399,642.50","47,253,250.00","29.89","United States","NASDAQ","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","1,352,635,466.41","0.18","1,352,635,466.41","5,258,467.00","257.23","United States","NASDAQ","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","1,316,339,870.25","0.17","1,316,339,870.25","1,604,725.00","820.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","1,309,796,326.40","0.17","1,309,796,326.40","16,504,490.00","79.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","1,280,512,455.64","0.17","1,280,512,455.64","2,647,492.00","483.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","1,280,282,602.48","0.17","1,280,282,602.48","4,688,306.00","273.08","United States","NASDAQ","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","1,269,640,997.28","0.17","1,269,640,997.28","6,253,157.00","203.04","United States","NASDAQ","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","1,258,444,433.94","0.17","1,258,444,433.94","21,825,259.00","57.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","1,248,356,246.40","0.16","1,248,356,246.40","14,316,012.00","87.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","1,244,525,105.88","0.16","1,244,525,105.88","14,778,828.00","84.21","United States","NASDAQ","USD","1.00","USD","-"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","1,200,634,259.88","0.16","1,200,634,259.88","7,413,153.00","161.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","1,185,051,705.00","0.16","1,185,051,705.00","10,110,500.00","117.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MMC","MARSH & MCLENNAN INC","Financials","Equity","1,181,686,151.28","0.16","1,181,686,151.28","6,369,589.00","185.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","1,156,312,797.90","0.15","1,156,312,797.90","10,223,809.00","113.10","United States","NASDAQ","USD","1.00","USD","-"
"KKR","KKR AND CO INC","Financials","Equity","1,137,561,023.56","0.15","1,137,561,023.56","8,923,447.00","127.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","1,134,390,240.20","0.15","1,134,390,240.20","2,415,035.00","469.72","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","1,122,046,475.20","0.15","1,122,046,475.20","2,882,956.00","389.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","1,109,730,001.38","0.15","1,109,730,001.38","3,296,293.00","336.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","1,106,223,433.22","0.15","1,106,223,433.22","3,539,009.00","312.58","United States","NASDAQ","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","1,105,768,593.70","0.15","1,105,768,593.70","6,906,737.00","160.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","1,100,771,162.08","0.14","1,100,771,162.08","4,860,346.00","226.48","United States","NASDAQ","USD","1.00","USD","-"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","1,087,572,720.00","0.14","1,087,572,720.00","8,714,525.00","124.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","1,078,403,465.60","0.14","1,078,403,465.60","20,209,960.00","53.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","1,071,721,342.98","0.14","1,071,721,342.98","5,227,399.00","205.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","1,068,889,648.27","0.14","1,068,889,648.27","6,088,111.00","175.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","1,064,235,161.33","0.14","1,064,235,161.33","5,098,621.00","208.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","1,058,768,867.98","0.14","1,058,768,867.98","4,818,938.00","219.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BK","BANK OF NEW YORK MELLON CORP","Financials","Equity","1,052,540,200.92","0.14","1,052,540,200.92","9,066,588.00","116.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCO","MOODYS CORP","Financials","Equity","1,019,021,613.45","0.13","1,019,021,613.45","1,994,757.00","510.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","1,012,893,542.55","0.13","1,012,893,542.55","2,889,441.00","350.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","1,011,396,698.40","0.13","1,011,396,698.40","1,310,320.00","771.87","United States","NASDAQ","USD","1.00","USD","-"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","1,000,996,184.72","0.13","1,000,996,184.72","10,974,632.00","91.21","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","994,567,694.73","0.13","994,567,694.73","1,744,213.00","570.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","986,298,646.52","0.13","986,298,646.52","12,128,611.00","81.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AON","AON PLC CLASS A","Financials","Equity","986,120,689.84","0.13","986,120,689.84","2,794,493.00","352.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKE","NIKE INC CLASS B","Consumer Discretionary","Equity","985,140,339.64","0.13","985,140,339.64","15,462,884.00","63.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","978,034,652.56","0.13","978,034,652.56","1,276,541.00","766.16","United States","NASDAQ","USD","1.00","USD","-"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","974,419,660.65","0.13","974,419,660.65","732,729.00","1,329.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHW","SHERWIN WILLIAMS","Materials","Equity","971,245,253.79","0.13","971,245,253.79","2,997,393.00","324.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","969,565,977.66","0.13","969,565,977.66","2,076,781.00","466.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","969,421,918.08","0.13","969,421,918.08","7,304,264.00","132.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CI","CIGNA","Health Care","Equity","955,880,670.75","0.13","955,880,670.75","3,473,025.00","275.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","954,313,152.43","0.13","954,313,152.43","15,876,113.00","60.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","953,013,949.16","0.13","953,013,949.16","9,607,964.00","99.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","951,492,545.50","0.12","951,492,545.50","7,945,658.00","119.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","948,116,027.04","0.12","948,116,027.04","18,667,376.00","50.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
